"","Id_name","name","text","line_id"
"1153",210,"戴立忍","",36
"1154",210,"戴立忍","2008年高雄市成立电影拍片支援中心，当时我正准备拍摄一部取材自真实故事的电影「不能没有你」，由于真实故事就发生在高雄、台北二地，所以我除了申请高雄拍片中心的支援，同时申请台北影委会的支援",37
"1155",210,"戴立忍","那年高雄拍片中心协助了7部电影的拍摄，我的电影是其中一部",38
"1156",210,"戴立忍","而至今获得高雄拍片中心协助的影片己超过百部之多",39
"1157",210,"戴立忍","",40
"1158",210,"戴立忍","电影上映前后获得许多奖项，对于才刚成立的拍片中心是很大鼓舞",41
"1159",210,"戴立忍","隔年拍片中心希望我能再有电影去高雄拍摄",42
"1160",210,"戴立忍","于是我递交了一部新电影的企划书，也获选了，但几个月后我认为自己没准备好，于是放弃了拍摄计划",43
"1161",210,"戴立忍","",44
"1162",210,"戴立忍","「不能没有你」在台湾反应还可以，前总统马英九先生特地拨冗看了，之后还公开呼吁公务员都应该看这部电影",45
"1163",210,"戴立忍","",46
"1164",210,"戴立忍","我常看舞台展演",47
"1165",210,"戴立忍","一位久未联系的朋友邀了几回，2010年4月5日我去台北国父纪念馆看了神韵舞蹈团的演出",48
"1166",210,"戴立忍","如同一般演出，结束散场时演出团体或记者总会堵着公众熟识的面孔采访美言几句，我客气地询问了该演出在台湾共做了多少场次？记者回答已经半个月了，总共是一个月的演出",49
"1167",210,"戴立忍","",50
"1168",210,"戴立忍","「歌舞剧在台湾没有这么多剧场观众呀",51
"1169",210,"戴立忍","？」我说",52
"1170",210,"戴立忍","接下来短短几句采访上了编辑台之后，就是在网路上可以找到的旧闻",53
"1171",210,"戴立忍","",54
"1172",210,"戴立忍","也是那回之后，我才知道神韵舞蹈团的成立背景",55
"1173",210,"戴立忍","隔天朋友问我感想，我说就一般舞剧演出而言比较刻板、少了点创新之类的",56
"1174",210,"戴立忍","或许我的直白朋友不爱听，这位多年未联系的朋友又断了联系",57
"1175",210,"戴立忍","我个人并无宗教信仰，不曾参加也没有支持其相关团体",58
"1176",210,"戴立忍","",59
"1177",210,"戴立忍","2014年3月16日我抵达深圳参与电影工作，又从深圳飞北京，直到4月21日完成工作才返回台湾",60
"1178",210,"戴立忍","这一个多月当中，台北有位立法委员只花30秒便宣布完成了关系两岸未来发展的服贸协议的审议程序，隔天便引发往后22天的太阳花学运（2014年3月18至4月10日）",61
"1179",210,"戴立忍","",62
"1180",210,"戴立忍","太阳花学运背景脉络并不单一，陆续包围立法院在外围声援、聚集的民众，估计也不乏抱持各种主张，但最大公约数还是对于当时台湾经、社、政种种现状的焦虑，因着立法委员不正确的审议程序意外触发了",63
"1181",210,"戴立忍","",64
"1182",210,"戴立忍","在深圳的我透过新闻得知，担心学生和警方发生冲突导致流血事件，于是透过网路转发了几则医疗资讯、呼吁对话解决、警方慎用武力",65
"1183",210,"戴立忍","很遗憾这样的网路转贴没有作用，流血事件还是发生了",66
"1184",210,"戴立忍","事件结束后，几十个学生、民众成了被告",67
"1185",210,"戴立忍","当我回到台北时，事件已经落幕十一天了",68
"1186",210,"戴立忍","",69
"1187",210,"戴立忍","2001年开始意识到地震频仍的台湾小岛却要盖第四座核电厂是个隐患，因此参加反核游行",70
"1188",210,"戴立忍","平和地参加游行，保护你相信的价值，在当时已是生活在台北的一部分",71
"1189",210,"戴立忍","",72
"1190",210,"戴立忍","2013年起，每到周五黄昏之际，便有一些民众会来到自由广场席地坐下，温柔而坚定地表达反对续建核四厂",73
"1191",210,"戴立忍","那一两年中，得闲时候我也会去广场坐下来，在那里可以听到不同立场的意见",74
"1192",210,"戴立忍","广场是公共空间，有时陌生人认出你会过来要求合照，也有时会要求你拿个字板拍照",75
"1193",210,"戴立忍","字板内容从祝朋友生日快乐、求婚，到五花八门各种议题都有",76
"1194",210,"戴立忍","",77
"1195",210,"戴立忍","当有人拿争取香港普选字牌希望拍照时，当下我没有多想便答应要求",78
"1196",210,"戴立忍","这是我政治敏感度不足，无从预料后来会衍生那样激烈的冲突，个人感到遗憾",79
"1197",210,"戴立忍","",80
"1198",210,"戴立忍","2014年香港占中期间我在台湾拍片，由于不熟悉运动的脉络，毕竟不是自己熟捻的社会背景，我转发了一则占中事件背景由来的媒体报导，期望朋友认识和了解，减少误解的可能",81
"1199",210,"戴立忍","",82
"1200",210,"戴立忍","2015年夏天我又离开台湾，在LA、北京等地工作",83
"1201",210,"戴立忍","从新闻得知台北一位高中生因教育部课纲微调争议，采取自我结束生命的激烈手段时，感到非常惋惜",84
"1202",210,"戴立忍","我在个人脸书上写了大悲无言四字，并开始在网上找资料，试图理解为什么一个年轻学子会这样做",85
"1203",210,"戴立忍","",86
"1204",210,"戴立忍","几天后，偶尔看到一则即时影音新闻，其他几位学生在同伴失去生命之后，有了一次与教育部长对话的机会",87
"1205",210,"戴立忍","媒体直播这次对话，现场学生们面对官方式回应激动崩溃嚎啕大哭，相信看到那一幕的人都会担心这些孩子们在无路可出的绝望下，怕是会有模仿效应做出不可挽回之事，于是赶紧在脸书批评了教育部长，用意在委婉呼吁学生自我期许珍惜生命",88
"1206",210,"戴立忍","我不知道这样的安抚贴文能否被学生看到起作用，却因此被台湾媒体名嘴批点为支持反课纲",89
"1207",210,"戴立忍","",90
"1208",210,"戴立忍","就我个人理解，课纲微调产生争议在于程序和内容两大部分",91
"1209",210,"戴立忍","但那阵子一个高中生在脸书贴文提及慰安妇是否自愿的疑问，引发争议，虽然这位高中生公开道歉了，但此一失言不断被放大，几乎淹没了主要诉求",92
"1210",210,"戴立忍","",93
"1211",210,"戴立忍","质疑慰安妇是否自愿，无庸置疑，绝对是错的，形同再次对受害者施暴",94
"1212",210,"戴立忍","",95
"1213",210,"戴立忍","至于台湾各党派的不分区立委名单依法在选举前公告，网上可以查询",96
"1214",210,"戴立忍","曾有政党举办网友推荐票选不分区立委名单，这样的活动不需经本人同意，只要网友推荐就会列入票选",97
"1215",210,"戴立忍","我也被少数网友推荐，结果得票数少到该政党根本没联系我，也没有将我列入正式名单",98
"1216",210,"戴立忍","",99
"1217",210,"戴立忍","过去我参与公民运动是社会参与，并非起于政治行动，更无关于特定政党的支持，那是对于弱势或不公不义事件的发声，也是透过社会参与的公民责任",100
"1218",210,"戴立忍","",101
"1219",210,"戴立忍","我对这一切没有隐瞒，我的不善词辩经常给他人造成困扰，面对误解也总以为时间是最好的证明",102
"1220",210,"戴立忍","生在台湾多元社会里，我始终在学习尊重与包容，对于他人的信仰信念即使与我不尽相同，我也要求自己必须尊重，偌若因此造成不必要的误解，我都必须深刻检讨",103
"1221",210,"戴立忍","",104
"1222",210,"戴立忍","也恳请大家未来不再针对全体工作人员辛劳完成的影片，我个人愿承担所有责难与后果",105
"1223",210,"戴立忍","",106
"1224",210,"戴立忍","文长语赘，再次为这些日子造成大家的纷扰，致上我最深的歉意",107
"1225",210,"戴立忍","",108
"1226",211,"陳喬恩","对不起，让大家担心了",1
"1227",211,"陳喬恩","我对于此次错误行为极有可能导致的安全隐患诚挚道歉",2
"1228",211,"陳喬恩","我昨天晚上在家中泡澡喝了酒，之后驾车去家附近买宵夜吃",3
"1229",211,"陳喬恩","在半路遇到警察叫停之后，停车检查",4
"1230",211,"陳喬恩","",5
"1231",211,"陳喬恩","我一定吸取这次事件的教训，日后绝对不会再违反交通规则",6
"1232",211,"陳喬恩","这是对自己的不负责，更是对他人的不负责，对于我做的不好示范，感到非常抱歉",7
"1233",211,"陳喬恩","也让大家担心了，对不起",8
"1234",211,"陳喬恩","",9
"1235",212,"孫鵬","首先，谢谢大家的关心",1
"1236",212,"孫鵬","近日因为我们孩子的事情，引起了一些纷扰，让各界关注，更耗费诸多社会资源报导此事，我们感到非常抱歉",2
"1237",212,"孫鵬","孩子成长的过程，我们一直用心陪伴，但事情毕竟发生了，无论孩子发生的事情经过为何，身为父母的我们相当自责与内疚",3
"1238",212,"孫鵬","",4
"1239",212,"孫鵬","我们坚信孩子的无心之过，但也要陪伴孩子面对美国法律的相关处理过程",5
"1240",212,"孫鵬","我们在此非常谢谢各位的关心，也希望大家留给我们处理这件事情的空间，希望各界不要花费太多资源于这件事情上，尤其勿有任何子虚乌有或以讹传讹之传闻或报导",6
"1241",212,"孫鵬","",7
"1242",212,"孫鵬","在孩子面对法律的过程中，任何渲染、夸大甚或子虚乌有、以讹传讹之传闻或报导，都可能在法律上对孩子造成不利的影响，更可能在孩子未来成长的过程，留下难以愈合的伤痕",8
"1243",212,"孫鵬","经过这次事件，相信孩子未来会更加谨言慎行，我们也会对孩子付出更多关心",9
"1244",212,"孫鵬","为此，恳请各位朋友帮忙，并再次感谢各位的关心，谢谢各位",10
"1245",212,"孫鵬","",11
"1246",213,"宋芸樺","我是中国人，一个90后的中国女生，台湾是我的家乡，中国是我的祖国",1
"1247",213,"宋芸樺","对以往快闪提问中的不过脑也深感抱歉",2
"1248",213,"宋芸樺","这几年也是因为大家的喜欢，才有机会在祖国大陆工作",3
"1249",213,"宋芸樺","不同城市与文化的风土人情深深吸引着我，而越了解，越对自己的国家充满崇敬与热情之情",4
"1250",213,"宋芸樺","台湾是我出生的地方、祖国大陆是我梦想实现的地方，特别是国家今年出的惠台政策，给了我更多的发展空间和学习的机会",5
"1251",213,"宋芸樺","很多事情我还在学习，任何问题我也虚心受教，接受大家的批评和监督，身为中国人我感到自豪，我热爱我的家乡，热爱我的祖国，海峡两岸永远是一家人",6
"1252",213,"宋芸樺","",7
"1253",214,"鄭惠中","应议员、各位媒体朋友：",1
"1254",214,"鄭惠中","大家好",2
"1255",214,"鄭惠中","我叫郑惠中，今天文化部郑丽君部长出席关怀演艺人员春节餐会期间，惠中因郑部长及执政党去蒋化的政治主张，一时情绪激动失控，惠中愿意在此再次向郑部长表达歉意",3
"1256",214,"鄭惠中","",4
"1257",214,"鄭惠中","今日行为当然是不对的，唯有对郑部长及执政党的去蒋化，本人至今仍深感愤怒与不满，去蒋化无异否定历史，要去蒋化是不是也要去日化？去蒋化是不对的",5
"1258",214,"鄭惠中","",6
"1259",214,"鄭惠中","因此我愿意为我今天的行为道歉，但是我不愿意为「去蒋化」一事道歉",7
"1260",214,"鄭惠中","",8
"1261",214,"鄭惠中","「去蒋」不是台湾人民的共识，身为文化部长未倾听民意，推动「去蒋化」撕裂台湾人民情感，我郑重声明绝不为此事道歉",9
"1262",214,"鄭惠中","",10
"1263",215,"張庭瑚","真的非常抱歉让各位媒体的大哥大姐又再多跑一趟",1
"1264",215,"張庭瑚","真的非常抱歉为大家做了不良的示范",2
"1265",215,"張庭瑚","生日那一天，朋友帮我庆生，然后喝了点酒",3
"1266",215,"張庭瑚","搭车返家后，轻忽了酒精对我的影响，做了错误的判断，才又骑车出门，导致自摔的意外",4
"1267",215,"張庭瑚","真的非常抱歉",5
"1268",215,"張庭瑚","",6
"1269",215,"張庭瑚","身为公众人物，我做了不好的示范",7
"1270",215,"張庭瑚","对不起大家，对不起东森电视台，对不起星势力的玮慈姐",8
"1271",215,"張庭瑚","对不起所有支持我关心我的人，真的非常抱歉",9
"1272",215,"張庭瑚","",10
"1273",215,"張庭瑚","我会去面对和承担所以相关可能要付的法律责任",11
"1274",215,"張庭瑚","对不起",12
"1275",215,"張庭瑚","",13
"1276",216,"許瑋甯","我刚刚才发现自己犯了一个奇蠢无比的错误，平时在ins上习惯了看图，不太仔细看文字，这次就是只看图就习惯性点了赞",1
"1277",216,"許瑋甯","不是“手滑”，不是助理误点，也不是黑客",2
"1278",216,"許瑋甯","在看清文字内容之后简直是想抽自己大嘴巴，我平时最讨厌这样的言论，现在居然蠢到去点赞，在此必须为自己的愚蠢行为向公众致歉",3
"1279",216,"許瑋甯","对不起",4
"1280",216,"許瑋甯","一直以来，我都公开说，我的祖籍在中国安徽的芜湖",5
"1281",216,"許瑋甯","现在家人都搬到了南京，这些年不仅回去寻根，也一直很珍惜有家的感觉",6
"1282",216,"許瑋甯","从小到大，混血儿都比别人更需要身份认同和归属感，海峡两岸都是一家人，无论走到哪里，都让我有家的归属感",7
"1283",216,"許瑋甯","今后我会跟家谨言慎行，感谢公众和媒体朋友的监督",8
"1284",216,"許瑋甯","我将关停ins账号，以督促自己严格反省",9
"1285",216,"許瑋甯","在此向所有朋友致歉",10
"1286",216,"許瑋甯","",11
"1287",217,"許瑋甯","谢谢你们给我一个说心里话的机会",1
"1288",217,"許瑋甯","",2
"1289",217,"許瑋甯","昨天整晚没睡，内心懊恼和悔恨",3
"1290",217,"許瑋甯","",4
"1291",217,"許瑋甯","出现这样的错误，第一反应不是自己受到怎样的影响，而是会带给多少人麻烦",5
"1292",217,"許瑋甯","",6
"1293",217,"許瑋甯","团队的同事们没做错任何事，却因为我的错误熬夜工作；工作中的合作伙伴跟着紧张，大家花几年时间呕心沥血做的项目，可能因为我的错误受到影响；更不应该的是，让支持和喜欢我的人失望",7
"1294",217,"許瑋甯","",8
"1295",217,"許瑋甯","比起演艺前途，我更希望保住做人的良心",9
"1296",217,"許瑋甯","对朋友、同事、伙伴负责的心，对自己参与的作品负责是良心，而最重要的心，是像家人一样不分你我",10
"1297",217,"許瑋甯","",11
"1298",217,"許瑋甯","我是哪里人？",12
"1299",217,"許瑋甯","妈妈祖籍中国安徽，爸爸是美国意大利混血，长着跟周围不一样的脸，小时候无论在任何地方，我都被认为是外地人",13
"1300",217,"許瑋甯","长大以后，干脆跟自己说，我就是许家人，是我妈妈的女儿，我外公外婆的孙女，我弟弟妹妹的姐姐",14
"1301",217,"許瑋甯","",15
"1302",217,"許瑋甯","这世界上只有一个中国",16
"1303",217,"許瑋甯","我不支持台独",17
"1304",217,"許瑋甯","我讨厌分裂",18
"1305",217,"許瑋甯","我喜欢大家和睦相处",19
"1306",217,"許瑋甯","大家可以批评我，骂我，因为我确实做错了事",20
"1307",217,"許瑋甯","现在有这样的一个机会说出心里话，表明我的立场，我已很感恩",21
"1308",217,"許瑋甯","",22
"1309",217,"許瑋甯","最后，再次向所有人诚恳致歉",23
"1310",217,"許瑋甯","对不起",24
"1311",217,"許瑋甯","",25
"1312",218,"阿翔","不好意思喔，让所有的朋友这样子辛苦的来到现场",1
"1313",218,"阿翔","不好意思，对不起喔",2
"1314",218,"阿翔","浪费了社会资源，谢谢大家关心这样",3
"1315",218,"阿翔","先跟最爱的老婆和小朋友和家人，说声不好意思，说声对不起，说声道歉",4
"1316",218,"阿翔","和谢忻之间的情感都是满满的",5
"1317",218,"阿翔","没有拿捏好好朋友的分寸，造成今天这个样子",6
"1318",218,"阿翔","跟家人老婆说声抱歉",7
"1319",218,"阿翔","之后会好好检讨自己",8
"1320",218,"阿翔","希望大家可以给阿翔再一次机会",9
"1321",219,"謝昕","沉淀了一整天",1
"1322",219,"謝昕","首先，我要跟阿翔的太太Grace郑重的道歉，我非常非常地对不起妳，对于自己的不理智以及冲动，感到万分羞耻及悔恨",2
"1323",219,"謝昕","妳，一定感到非常震惊，无助也痛苦，而这一些都是我在跨越友情线的时候，抛诸在脑后的",3
"1324",219,"謝昕","",4
"1325",219,"謝昕","让友情变了调的我，深感歉意，让亦师亦友的情感跨越了那条线的我，备感羞愧",5
"1326",219,"謝昕","我，真的做了非常可怕的事情——在那个理智遗失的转瞬间，我万分后悔地伤害了我工作上最好的伙伴，造成今天这样的局面，我，要负起非常大的责任",6
"1327",219,"謝昕","",7
"1328",219,"謝昕","你们是非常相配的王子和公主，我对不起你也对不起三个小朋友，我没有资格请求妳的原谅，但是我还是由衷地想再次跟妳說一声，「对不起」对不起",8
"1329",219,"謝昕","",9
"1330",220,"TOYZ","哈喽，大家好，我是Toyz",1
"1331",220,"TOYZ","这段影片是我带着非常沉重及歉疚的心情录的",2
"1332",220,"TOYZ","也希望所有进来听到粤语的观众先别走，请你们给我两分钟听听我想表达的事",3
"1333",220,"TOYZ","简单来说是我自己说错话了，我失言了",4
"1334",220,"TOYZ","在6月13号直播期间，我说了很多很无知、很不负责任、很蠢的言论",5
"1335",220,"TOYZ","我在没有完全了解逃犯条例的情况下，说出了一大堆不相关的言论",6
"1336",220,"TOYZ","其实当时我说的那番话，当时观众的反应以及情绪是我可以感受得到的，反弹也是非常强烈的",7
"1337",220,"TOYZ","所以我当时我很快就把直播关了",8
"1338",220,"TOYZ","而把直播关掉之后我用了一整晚的时间，去了解这个逃犯条例整件事情的来龙去脉",9
"1339",220,"TOYZ","才意识到原来不是我想象中这么简单的条例",10
"1340",220,"TOYZ","我本身以为只是为了引导罪犯而修订的条例，但我了解整件事之后才意识到自己做错了一件非常严重的事，也发现这是一件大家都需要去关心的一件事，需要去理解的一件事",11
"1341",220,"TOYZ","我也很清楚在这一刻任何原因都不再是理由",12
"1342",220,"TOYZ","我知道我没办法去弥补到所有关心这件事的朋友，特别是香港市民的情感",13
"1343",220,"TOYZ","所以今天这支影片除了道歉以外，我也希望透过我自身的力量，透过这次我自己的错误示范，让大家，让大部分的年轻人对这件事情有所警惕",14
"1344",220,"TOYZ","希望你们能抽时间去理解这件事",15
"1345",220,"TOYZ","最后，我想为自己在直播上的态度以及无知的言论中心的向大家道歉",16
"1346",220,"TOYZ","对不起",17
"1347",220,"TOYZ","是我忽略了你们的感受而让你们受伤了，真的很对不起",18
"1348",220,"TOYZ","",19
"1349",220,"TOYZ","最后最后，我所有频道的将会暂时停止运作一段时间",20
"1350",220,"TOYZ","希望能透过这段时间让自己沉淀以及反思自己",21
"1351",220,"TOYZ","希望未来的日子我自己能成为大家的榜样",22
"1352",220,"TOYZ","真的很对不住",23
"1353",220,"TOYZ","香港加油",24
"1354",220,"TOYZ","",25
"1355",221,"阿翔","首先，再一次地跟我的老婆、小孩说一声对不起",1
"1356",221,"阿翔","还有我的家人，爸妈，一直支持我的朋友，还有我的搭档，浩子，说声对不起",2
"1357",221,"阿翔","真的抱歉，让大家失望了",3
"1358",221,"阿翔","这些日子很难熬",4
"1359",221,"阿翔","做错了，这是非常严重糟糕的错误",5
"1360",221,"阿翔","所有的批评、代价，我都虚心接受，并且负责面对",6
"1361",221,"阿翔","身边朋友的打气，我也都铭记在心",7
"1362",221,"阿翔","最感谢的就是我的老婆，她愿意陪着我，走这一段非常艰辛非常难熬的日子",8
"1363",221,"阿翔","我的老婆、小孩是我这一辈子最大的责任，是我的承诺",9
"1364",221,"阿翔","在未来的日子里，我会加倍努力，守护她们，不让她们再受伤害",10
"1365",221,"阿翔","永远在一起",11
"1366",221,"阿翔","",12
"1367",221,"阿翔","这些日子，谢谢大家的关心，谢谢大家",13
"1368",221,"阿翔","",14
"1369",222,"博恩","大家好，很抱歉没有即时做任何说明",1
"1370",222,"博恩","我们都知道未经思考的发言，影响的不会只有我本人",2
"1371",222,"博恩","前几天，我不觉得我需要为了一张传闻截图澄清任何事情",3
"1372",222,"博恩","但经过这几天事件的延烧，我承认",4
"1373",222,"博恩","事实、查证、情境、言语的意图、叙述与表现方式",5
"1374",222,"博恩","遑论什么喜剧的本质与目的，这些都不重要",6
"1375",222,"博恩","言论发散出去造成的效果才是现实",7
"1376",222,"博恩","很抱歉我不成熟的即兴串场，让家属及各位维护言论自由的前辈衍生许多负面情绪，我在此致上最大的歉意",8
"1377",222,"博恩","对于我之前的作品，未能满足大众对幽默的要求，我也道歉",9
"1378",222,"博恩","最后，如果撕裂了喜剧圈在open",10
"1379",222,"博恩","mic建立的安全网",11
"1380",222,"博恩","对于这点，我感到万分的内疚",12
"1381",222,"博恩","我不乐见因为这件事情造成未来的创作者和喜剧家不敢挑战禁忌或权威",13
"1382",222,"博恩","不过显然以上信念，与公司作品－《夜夜秀》主持人的人设有明显冲突",14
"1383",222,"博恩","我也已经和公司跟Hauer讲好，《夜夜秀》第四季开始，萨泰尔会征求新主持人",15
"1384",222,"博恩","单一作品和商业合作可以割舍，希望更有才华的人能够完成这项宏愿，成功本来就不必在我",16
"1385",222,"博恩","我会继续创作",17
"1386",222,"博恩","感谢大家的关心",18
"1387",222,"博恩","曾博恩",19
"1388",223,"丁小芹","首先，再一次地跟所有被害人包含商标权受侵害的商标权人说对不起",1
"1389",223,"丁小芹","",2
"1390",223,"丁小芹","真的很抱歉，因为我本人唔知所犯下的错误，对社会造成这样的纷扰",3
"1391",223,"丁小芹","对于已经达成和解并愿意原谅我的被害人及商标权人，我由衷的感谢你们能够再给我一次机会，对于还是无法原谅我的被害人们，我知道我没有办法请求你们原谅，但我真的知道错了，也为这件事情付出了痛苦的代价，如果你们愿意，我仍希望取得你们的谅解",4
"1392",223,"丁小芹","",5
"1393",223,"丁小芹","这些日子对我来说真的很煎熬，除了让购买我商品的被害人受到损害外，对于商标权受侵害的商标人香奈儿、芬帝艾德以及思戴乐麦卡尼等品牌，我也必须对我侵害他们商标权的行为郑重并表示道歉，这些商标是他们长久用心经营品牌所建立起来的价值，任何人都不应以任何形式的行为加以侵害，仿冒行为等同于剽窃了他人努力的成果，本人对犯下的错误深有体会，也因此付出了很大的代价，所以我觉得我们应该要极力杜绝这样的行为",6
"1394",223,"丁小芹","",7
"1395",223,"丁小芹","最后，我再次对我不够重视智慧财产权的行为由衷地感到抱歉，也在此呼吁社会大众，重视智慧财产权的重要性，以及尊重他人的智慧财产",8
"1396",223,"丁小芹","并在此对因此次事件受害或造成困扰之人，说声抱歉",9
"1397",223,"丁小芹","以上，谢谢大家",10
"1398",223,"丁小芹","",11
"1399",224,"KID","跟所有替代役役政署，说抱歉让大家形象受损",1
"1400",224,"KID","除了道歉还是道歉",2
"1401",224,"KID","因为其实我在役政署里面，真的非常用心，我现在所有的心思都在这里，然后其实很多的其他的东西都没有在想，就是很专心在服役这样子，所以这次真的是很抱歉，以后会多加注意",3
"1402",224,"KID","",4
"1403",225,"木曜4超玩","致",1
"1404",225,"木曜4超玩","木曜4超玩",2
"1405",225,"木曜4超玩","最爱的粉丝们",3
"1406",225,"木曜4超玩","木曜团队于2/20-2/23于日本茨城县拍摄，于23日午后归国，团队理应配合疾管署于24日发布之建议进行「自主健康管理」14日，早晚量体温、勤洗手、减少非必要之外出，不搭乘大众交通运输，并于外出时全程配戴口罩",4
"1407",225,"木曜4超玩","",5
"1408",225,"木曜4超玩","团队不管幕前幕后在日常生活中皆有落实防疫，我们也跟大家一样，希望拥有健康，保护他人也保护自己",6
"1409",225,"木曜4超玩","",7
"1410",225,"木曜4超玩","表演行业靠表情来传达情绪，拍摄作品的时候大家会摘下口罩，考量的是娱乐层面，希望看到作品的大家依然可以被我们所娱乐",8
"1411",225,"木曜4超玩","或许，有其它更好的方法，可以让两者兼顾",9
"1412",225,"木曜4超玩","",10
"1413",225,"木曜4超玩","对于2/29日参加走钟奖录影时木曜团队没有全程配戴口罩一事，是我们的疏忽；走钟奖是新媒体全体创作者梦寐以求的一个突破，两难权衡之下，木曜团队做了不周全的决定，深感抱歉",11
"1414",225,"木曜4超玩","",12
"1415",225,"木曜4超玩","木曜团队将自肃至3/14日23:59，进行「自我健康管理」，从严管理所有人员，减少外出、外出时全程配戴口罩并且勤洗手、消毒",13
"1416",225,"木曜4超玩","本周五周年特别企划将取消，频道也将停止更新至同时刻",14
"1417",225,"木曜4超玩","",15
"1418",225,"木曜4超玩","谢谢疾管署与所有第一线的防疫人员，因为有你们，台湾才能保有原本的面貌",16
"1419",225,"木曜4超玩","自我健康管理结束之后，我们也会用最高的规格，共同防疫",17
"1420",225,"木曜4超玩","",18
"1421",226,"一隻阿圓","大家好，我是阿圆",1
"1422",226,"一隻阿圓","今天是我隔离完后的第一天",2
"1423",226,"一隻阿圓","那这段时间呢，造成很多人的不安，还有很多网友的",3
"1424",226,"一隻阿圓","不开心，以及造成我身边的YouTuber们朋友的困扰",4
"1425",226,"一隻阿圓","我",5
"1426",226,"一隻阿圓","想要在这边先跟大家说声对不起，是我自己个人",6
"1427",226,"一隻阿圓","的疏失，还有我自己个人的草率所造成这一次这么大的事件，我想要跟大家说声对不起",7
"1428",226,"一隻阿圓","我可以理解，不单单就只是因为我没有做好自主管理，还有不戴口罩去出席大型活动，而是我答应大家，承诺大家，我会做好自主管理，",8
"1429",226,"一隻阿圓","但我却没有做到，",9
"1430",226,"一隻阿圓","以及有网友善意的提醒，",10
"1431",226,"一隻阿圓","但是我却删了贴文，",11
"1432",226,"一隻阿圓","我觉得这些可能才是大家比较感到失望，",12
"1433",226,"一隻阿圓","甚至是觉得我怎么会有这些行为等等的不开心的原因",13
"1434",226,"一隻阿圓","在今年的2月20号的时候，",14
"1435",226,"一隻阿圓","我从台湾出发去韩国有拍摄的工作，",15
"1436",226,"一隻阿圓","其实主要是因为我跟韩国的一个创作者，",16
"1437",226,"一隻阿圓","我们蛮早时间就已经敲定好，",17
"1438",226,"一隻阿圓","但是因为我事后到了韩国之后，觉得疫情越来越严重的关系，",18
"1439",226,"一隻阿圓","所以后来我就跟那个创作者说，",19
"1440",226,"一隻阿圓","不然我们改下次好了",20
"1441",226,"一隻阿圓","因为疫情不断的在攀升，",21
"1442",226,"一隻阿圓","所以从原本的2月25号才回台湾，",22
"1443",226,"一隻阿圓","我就改成了2月22号就回来了，",23
"1444",226,"一隻阿圓","那跟他拍摄的工作也取消，",24
"1445",226,"一隻阿圓","所以也没有拍成，",25
"1446",226,"一隻阿圓","那刚好这一次出发的时候就想说顺便拍个vlog，",26
"1447",226,"一隻阿圓","但是并不是我主要去拍摄的原因，",27
"1448",226,"一隻阿圓","我在回国之后，",28
"1449",226,"一隻阿圓","其实我有主动的在我的社群上面跟大家说，",29
"1450",226,"一隻阿圓","我会做自主管理，",30
"1451",226,"一隻阿圓","然后也提醒大家要记得带口罩",31
"1452",226,"一隻阿圓","但是",32
"1453",226,"一隻阿圓","我",33
"1454",226,"一隻阿圓","给",34
"1455",226,"一隻阿圓","大家",35
"1456",226,"一隻阿圓","的",36
"1457",226,"一隻阿圓","承诺，",37
"1458",226,"一隻阿圓","我",38
"1459",226,"一隻阿圓","自己",39
"1460",226,"一隻阿圓","却",40
"1461",226,"一隻阿圓","没有",41
"1462",226,"一隻阿圓","做到",42
"1463",226,"一隻阿圓","",43
"1464",226,"一隻阿圓","这是第二点，我知道网友们非常的不开心的原因，",44
"1465",226,"一隻阿圓","这点我很抱歉，",45
"1466",226,"一隻阿圓","我非常的对不起，",46
"1467",226,"一隻阿圓","我应该要做好十四天的自主管理才对，",47
"1468",226,"一隻阿圓","就算出门我应该也要戴口罩，",48
"1469",226,"一隻阿圓","那我造成很多人的不安",49
"1470",226,"一隻阿圓","还有",50
"1471",226,"一隻阿圓","在",51
"1472",226,"一隻阿圓","这么",52
"1473",226,"一隻阿圓","敏感",53
"1474",226,"一隻阿圓","的",54
"1475",226,"一隻阿圓","时间",55
"1476",226,"一隻阿圓","点",56
"1477",226,"一隻阿圓","上面，",57
"1478",226,"一隻阿圓","让",58
"1479",226,"一隻阿圓","大家",59
"1480",226,"一隻阿圓","觉得",60
"1481",226,"一隻阿圓","我",61
"1482",226,"一隻阿圓","身为",62
"1483",226,"一隻阿圓","一个",63
"1484",226,"一隻阿圓","公众",64
"1485",226,"一隻阿圓","人物，",65
"1486",226,"一隻阿圓","但",66
"1487",226,"一隻阿圓","我",67
"1488",226,"一隻阿圓","却",68
"1489",226,"一隻阿圓","没有",69
"1490",226,"一隻阿圓","落实",70
"1491",226,"一隻阿圓","好",71
"1492",226,"一隻阿圓","公众",72
"1493",226,"一隻阿圓","人物",73
"1494",226,"一隻阿圓","该",74
"1495",226,"一隻阿圓","负起",75
"1496",226,"一隻阿圓","的",76
"1497",226,"一隻阿圓","社会",77
"1498",226,"一隻阿圓","责任，",78
"1499",226,"一隻阿圓","这",79
"1500",226,"一隻阿圓","一点",80
"1501",226,"一隻阿圓","我",81
"1502",226,"一隻阿圓","非常",82
"1503",226,"一隻阿圓","的",83
"1504",226,"一隻阿圓","抱歉",84
"1505",226,"一隻阿圓","",85
"1506",226,"一隻阿圓",".",86
"1507",226,"一隻阿圓","那",87
